Product_ID,Rating,Valid_Sales,Corrupted_Sales,Total_Sales,Valid_Orders,Corrupted_Orders,Total_Orders_Count,Valid_Orders_Quantity,Corrupted_Orders_Quantity,Total_Orders_Quantity,Product_Name,Category,Brand,Original_Price,Discount_Percent,Discount_Amount,Selling_Price,Stock_Quantity,Weight_kg,Avg_Rating,Total_Reviews
PROD001847,5.0,26849.01,2219.74,29068.75,70,7,77,92,7,99,NCERT Book V1,Books,NCERT,493.07,47,231.74,261.33,250,4.03,4.42,40
PROD001848,4.0,78585.87000000001,4500.360000000001,83086.23000000001,68,4,72,87,5,92,Comics V6,Books,Comics,1766.24,48,847.8,918.44,570,4.07,4.4,35
PROD001849,4.0,32050.97,395.97,32446.940000000002,73,1,74,93,1,94,Notebook V2,Books,Notebook,620.08,50,310.04,310.04,814,4.68,4.29,42
PROD001850,5.0,113786.23,6353.75,120139.98,69,5,74,91,5,96,Stationery Set V8,Books,Stationery,1427.81,11,157.06,1270.75,72,4.45,4.53,40
PROD001851,4.0,73988.25,4516.1900000000005,78504.44,116,7,123,144,9,153,Aashirvaad Atta V8,Grocery,Aashirvaad,622.78,23,143.24,479.54,641,2.99,4.37,68
PROD001852,5.0,68306.03,8561.1,76867.13,114,13,127,136,17,153,Fortune Oil V3,Grocery,Fortune,752.51,38,285.95,466.56,757,1.97,4.41,69
PROD001853,5.0,163370.58,18439.4,181809.97999999998,102,10,112,142,16,158,Lays Chips V7,Grocery,Lays,1341.44,13,174.39,1167.05,784,0.64,4.52,63
PROD001854,4.0,245642.41,38067.3,283709.71,98,15,113,123,19,142,Nescafe Coffee V10,Grocery,Nescafe,2552.78,21,536.08,2016.7,792,3.75,4.46,57
PROD001855,4.0,104189.0,4698.76,108887.76,122,6,128,155,7,162,Haldiram Snacks V1,Grocery,Haldiram,932.85,27,251.87,680.98,653,1.52,4.31,62
PROD001856,4.0,15741745.459999999,1604338.71,17346084.169999998,216,21,237,253,26,279,Samsung Mobile V4,Electronics,Samsung,125350.69,50,62675.35,62675.34,932,3.0,4.47,117
PROD001857,4.0,16937006.98,1370606.92,18307613.9,207,13,220,262,21,283,HP Laptop V5,Electronics,HP,85890.16,24,20613.64,65276.52,122,3.04,4.45,129
PROD001858,4.0,10775037.649999999,1043461.33,11818498.979999999,205,20,225,236,23,259,boAt Headphones V8,Electronics,boAt,55393.1,17,9416.83,45976.27,767,2.8,4.36,112
PROD001859,4.0,20375114.369999997,2022682.38,22397796.749999996,206,17,223,263,26,289,Noise Watch V8,Electronics,Noise,143100.99,45,64395.45,78705.54,456,3.16,4.39,104
PROD001860,5.0,27448026.41,2028881.3399999999,29476907.75,223,17,240,284,21,305,Apple iPhone V7,Electronics,Apple,102681.24,5,5134.06,97547.18,346,1.92,4.42,114
PROD001861,4.0,1510500.53,84658.03,1595158.56,177,10,187,214,12,226,Levis Jeans V4,Fashion,Levis,10163.03,30,3048.91,7114.12,566,0.22,4.4,97
PROD001862,4.0,1015175.06,74367.09000000001,1089542.1500000001,169,13,182,205,15,220,Peter England Shirt V4,Fashion,Peter,6450.72,22,1419.16,5031.56,526,3.45,4.38,93
PROD001863,4.0,1908644.53,243206.48,2151851.0100000002,143,16,159,181,23,204,Nike Shoes V9,Fashion,Nike,11729.15,9,1055.62,10673.53,541,0.66,4.45,80
PROD001864,3.0,1898305.2200000002,215390.80000000002,2113696.02,155,16,171,186,21,207,Titan Watch V7,Fashion,Titan,13926.73,26,3620.95,10305.78,969,3.74,4.46,91
PROD001865,4.0,1024261.63,82224.44,1106486.07,149,13,162,187,15,202,Puma T-shirt V10,Fashion,Puma,6350.72,13,825.59,5525.13,746,1.41,4.47,83
PROD001866,5.0,3713829.24,577162.05,4290991.29,92,11,103,111,17,128,IKEA Chair V7,Home,IKEA,38583.69,12,4630.04,33953.65,598,2.13,4.54,46
PROD001867,4.0,5550803.78,499985.48,6050789.26,106,10,116,146,13,159,Prestige Cooker V7,Home,Prestige,48698.68,21,10226.72,38471.96,433,2.19,4.41,59
PROD001868,3.0,157084.75,21997.22,179081.97,112,16,128,135,19,154,Philips Mixer V6,Home,Philips,1712.57,31,530.9,1181.67,639,2.67,4.41,64
PROD001869,5.0,1965971.75,254799.3,2220771.05,95,11,106,108,14,122,Godrej Almirah V2,Home,Godrej,23084.18,20,4616.84,18467.34,989,4.98,4.3,54
PROD001870,4.0,3703772.33,420136.16,4123908.49,99,12,111,125,14,139,Urban Ladder Sofa V5,Home,Urban,48420.06,38,18399.62,30020.44,114,2.89,4.38,53
PROD001871,5.0,44020.72,3728.0699999999997,47748.79,60,7,67,83,7,90,Lakme Lipstick V10,Beauty,Lakme,621.04,13,80.74,540.3,99,1.46,4.4,35
PROD001872,4.0,192468.96000000002,24669.73,217138.69000000003,55,6,61,68,9,77,Mamaearth Facewash V5,Beauty,Mamaearth,3486.09,18,627.5,2858.59,147,1.2,4.21,28
PROD001873,4.0,233829.24000000002,13319.08,247148.32,57,4,61,70,4,74,Nivea Cream V2,Beauty,Nivea,3712.12,8,296.97,3415.15,542,2.4,4.36,28
PROD001874,4.0,143500.7,26818.61,170319.31,58,10,68,70,13,83,Dove Soap V9,Beauty,Dove,3944.5,47,1853.91,2090.59,115,1.6,4.38,34
PROD001875,4.0,100444.90000000001,14610.550000000001,115055.45000000001,50,6,56,62,9,71,Plum Serum V9,Beauty,Plum,2468.1,34,839.15,1628.95,841,0.79,4.48,23
PROD001876,4.0,2887030.32,219875.56,3106905.88,101,10,111,130,10,140,Nike T-shirt V3,Sports,Nike,32545.93,31,10089.24,22456.69,307,1.0,4.43,53
PROD001877,4.0,3111767.81,381468.69,3493236.5,87,9,96,108,13,121,Puma Shoes V1,Sports,Puma,34138.52,14,4779.39,29359.13,98,4.05,4.33,46
PROD001878,4.0,1692692.66,271900.74,1964593.4,66,12,78,82,13,95,Decathlon Cycle V6,Sports,Decathlon,23252.2,10,2325.22,20926.98,870,1.03,4.46,37
PROD001879,5.0,1697056.2,167546.93,1864603.13,86,8,94,113,11,124,Yoga Mat V6,Sports,Yoga,25831.57,41,10590.94,15240.63,907,4.7,4.36,50
PROD001880,4.0,2890024.15,624126.4,3514150.55,82,14,96,97,21,118,Dumbbells V4,Sports,Dumbbells,34114.21,12,4093.71,30020.5,916,1.13,4.4,45
PROD001881,4.0,21463.85,1093.71,22557.559999999998,85,5,90,104,5,109,Fiction Novel V7,Books,Fiction,186.61,14,26.13,160.48,517,4.81,4.38,42
PROD001882,4.0,90498.64,6060.4,96559.04,72,5,77,90,6,96,NCERT Book V2,Books,NCERT,1851.63,45,833.23,1018.4,117,1.44,4.55,42
PROD001883,3.0,72722.5,4048.1,76770.6,74,5,79,89,5,94,Comics V8,Books,Comics,1238.24,33,408.62,829.62,677,4.62,4.46,37
PROD001884,5.0,35470.62,4391.78,39862.4,69,7,76,92,12,104,Notebook V3,Books,Notebook,511.14,31,158.45,352.69,64,1.75,4.53,40
PROD001885,4.0,84073.67,12125.7,96199.37,66,7,73,77,11,88,Stationery Set V3,Books,Stationery,1444.74,23,332.29,1112.45,208,3.58,4.5,32
PROD001886,4.0,289258.43,28154.280000000002,317412.71,126,14,140,163,16,179,Aashirvaad Atta V6,Grocery,Aashirvaad,1947.19,8,155.78,1791.41,652,0.59,4.41,68
PROD001887,5.0,87072.39,4845.4,91917.79,98,7,105,125,7,132,Fortune Oil V10,Grocery,Fortune,1131.05,37,418.49,712.56,581,0.56,4.53,49
PROD001888,5.0,166487.9,21606.0,188093.9,104,14,118,132,17,149,Lays Chips V6,Grocery,Lays,1348.86,5,67.44,1281.42,863,0.97,4.41,49
PROD001889,4.0,129463.74,13375.630000000001,142839.37,98,9,107,124,13,137,Nescafe Coffee V1,Grocery,Nescafe,1521.44,30,456.43,1065.01,742,3.41,4.43,65
PROD001890,4.0,263639.5,16629.120000000003,280268.62,103,6,109,126,8,134,Haldiram Snacks V7,Grocery,Haldiram,2750.14,23,632.53,2117.61,192,0.85,4.38,63
PROD001891,5.0,6704524.54,777351.63,7481876.17,221,28,249,287,33,320,Samsung Mobile V1,Electronics,Samsung,46188.45,49,22632.34,23556.11,52,2.89,4.45,130
PROD001892,4.0,6874923.68,768247.72,7643171.399999999,202,19,221,258,29,287,HP Laptop V5,Electronics,HP,33588.19,20,6717.64,26870.55,604,3.11,4.52,106
PROD001893,4.0,4737686.680000001,326390.2,5064076.880000001,207,17,224,264,18,282,boAt Headphones V8,Electronics,boAt,27490.76,34,9346.86,18143.9,990,3.32,4.4,102
PROD001894,4.0,2756152.52,325514.60000000003,3081667.12,218,26,244,265,31,296,Noise Watch V10,Electronics,Noise,17240.33,39,6723.73,10516.6,417,1.5,4.35,125
PROD001895,4.0,14834695.74,2670215.24,17504910.98,206,34,240,257,46,303,Apple iPhone V2,Electronics,Apple,79700.22,27,21519.06,58181.16,207,1.94,4.46,110
PROD001896,3.0,1970927.25,242468.71000000002,2213395.96,147,18,165,188,23,211,Levis Jeans V6,Fashion,Levis,13937.52,24,3345.0,10592.52,75,0.75,4.47,79
PROD001897,4.0,1119346.3800000001,179546.72,1298893.1,161,24,185,202,32,234,Peter England Shirt V10,Fashion,Peter,10592.37,47,4978.41,5613.96,276,2.08,4.38,89
PROD001898,4.0,701050.39,121726.17,822776.56,156,29,185,202,35,237,Nike Shoes V7,Fashion,Nike,4167.56,16,666.81,3500.75,932,0.45,4.26,81
PROD001899,4.0,493093.95999999996,58204.54,551298.5,152,18,170,186,22,208,Titan Watch V4,Fashion,Titan,3852.82,30,1155.85,2696.97,490,1.8,4.29,80
PROD001900,4.0,2113967.54,180700.24,2294667.7800000003,155,12,167,189,16,205,Puma T-shirt V10,Fashion,Puma,14128.92,20,2825.78,11303.14,342,2.58,4.42,72
PROD001901,4.0,6845906.22,528781.17,7374687.39,128,12,140,169,13,182,IKEA Chair V2,Home,IKEA,47672.72,14,6674.18,40998.54,521,2.35,4.39,69
PROD001902,4.0,2530642.02,364904.62,2895546.64,100,13,113,126,18,144,Prestige Cooker V3,Home,Prestige,38270.93,47,17987.34,20283.59,600,2.99,4.26,47
PROD001903,3.0,4631939.8,403554.52,5035494.32,116,12,128,146,13,159,Philips Mixer V3,Home,Philips,33726.36,5,1686.32,32040.04,884,1.2,4.33,67
PROD001904,4.0,1510895.57,258746.21000000002,1769641.78,118,15,133,147,25,172,Godrej Almirah V9,Home,Godrej,18563.26,44,8167.83,10395.43,882,2.11,4.48,60
PROD001905,4.0,3270010.52,416153.82,3686164.34,103,11,114,126,16,142,Urban Ladder Sofa V3,Home,Urban,46754.7,44,20572.07,26182.63,665,4.65,4.37,54
PROD001906,4.0,82301.18,14627.43,96928.60999999999,48,7,55,51,9,60,Lakme Lipstick V10,Beauty,Lakme,2500.42,35,875.15,1625.27,64,2.28,4.41,32
PROD001907,5.0,28763.75,3529.04,32292.79,62,7,69,76,10,86,Mamaearth Facewash V6,Beauty,Mamaearth,400.18,16,64.03,336.15,545,2.67,4.46,35
PROD001908,4.0,140218.67,19819.59,160038.26,55,8,63,64,9,73,Nivea Cream V1,Beauty,Nivea,3050.58,27,823.66,2226.92,663,0.58,4.32,34
PROD001909,5.0,65348.93,946.9,66295.83,57,1,58,70,1,71,Dove Soap V3,Beauty,Dove,1127.26,16,180.36,946.9,603,0.65,4.55,31
PROD001910,4.0,101346.94,8566.529999999999,109913.47,68,6,74,84,7,91,Plum Serum V1,Beauty,Plum,1406.66,13,182.87,1223.79,774,2.55,4.46,39
PROD001911,5.0,2571330.1100000003,212347.2,2783677.3100000005,98,8,106,122,10,132,Nike T-shirt V8,Sports,Nike,23340.35,9,2100.63,21239.72,148,0.3,4.46,56
PROD001912,5.0,2062702.96,146196.7,2208899.66,103,9,112,126,9,135,Puma Shoes V2,Sports,Puma,22525.27,27,6081.82,16443.45,747,3.78,4.47,59
PROD001913,5.0,196348.34,17826.31,214174.65,92,9,101,109,10,119,Decathlon Cycle V2,Sports,Decathlon,3203.31,43,1377.42,1825.89,871,1.81,4.33,57
PROD001914,4.0,1926288.12,487741.9,2414030.02,75,19,94,92,23,115,Yoga Mat V4,Sports,Yoga,25077.93,15,3761.69,21316.24,323,2.72,4.28,32
PROD001915,3.0,905182.19,176227.27,1081409.46,88,16,104,107,21,128,Dumbbells V9,Sports,Dumbbells,14433.58,41,5917.77,8515.81,107,3.3,4.54,48
PROD001916,5.0,78638.8,11955.88,90594.68000000001,65,9,74,80,12,92,Fiction Novel V5,Books,Fiction,1887.72,47,887.23,1000.49,619,1.49,4.43,37
PROD001917,5.0,44943.42,9320.59,54264.009999999995,68,13,81,73,15,88,NCERT Book V2,Books,NCERT,1049.62,40,419.85,629.77,187,4.05,4.4,35
PROD001918,4.0,93764.91,16292.44,110057.35,60,12,72,69,12,81,Comics V4,Books,Comics,1526.58,9,137.39,1389.19,712,2.56,4.42,31
PROD001919,4.0,46259.44,5480.67,51740.11,59,7,66,75,9,84,Notebook V7,Books,Notebook,893.76,30,268.13,625.63,786,4.71,4.5,32
PROD001920,5.0,38563.16,3568.03,42131.19,60,7,67,80,7,87,Stationery Set V4,Books,Stationery,603.59,26,156.93,446.66,705,1.98,4.53,36
PROD001921,4.0,204873.12,7712.65,212585.77,106,5,111,132,5,137,Aashirvaad Atta V9,Grocery,Aashirvaad,2349.27,33,775.26,1574.01,23,3.76,4.51,68
PROD001922,5.0,115717.39,15545.869999999999,131263.26,93,13,106,112,15,127,Fortune Oil V7,Grocery,Fortune,1258.06,16,201.29,1056.77,425,0.92,4.47,55
PROD001923,5.0,153465.89,13927.54,167393.43000000002,99,9,108,123,11,134,Lays Chips V5,Grocery,Lays,2532.28,50,1266.14,1266.14,463,4.63,4.57,54
PROD001924,5.0,68151.14,9229.78,77380.92,117,15,132,135,19,154,Nescafe Coffee V7,Grocery,Nescafe,784.32,41,321.57,462.75,762,2.15,4.25,60
PROD001925,4.0,130682.98,20933.46,151616.44,90,14,104,114,18,132,Haldiram Snacks V4,Grocery,Haldiram,2236.49,48,1073.52,1162.97,77,2.16,4.5,48
PROD001926,4.0,11933520.8,1648825.9,13582346.700000001,208,27,235,261,36,297,Samsung Mobile V10,Electronics,Samsung,81029.82,43,34842.82,46187.0,831,3.38,4.41,116
PROD001927,5.0,19667893.88,1686145.7,21354039.58,197,18,215,246,21,267,HP Laptop V1,Electronics,HP,132261.01,39,51581.79,80679.22,759,1.58,4.45,117
PROD001928,4.0,7866930.68,617639.78,8484570.459999999,198,17,215,243,19,262,boAt Headphones V5,Electronics,boAt,54478.81,40,21791.52,32687.29,514,3.77,4.5,111
PROD001929,4.0,22279681.58,2474560.6999999997,24754242.279999997,232,22,254,281,31,312,Noise Watch V5,Electronics,Noise,116453.07,31,36100.45,80352.62,78,1.68,4.37,134
PROD001930,4.0,12310199.5,1447543.28,13757742.78,218,23,241,263,31,294,Apple iPhone V5,Electronics,Apple,63086.85,25,15771.71,47315.14,254,2.24,4.4,126
PROD001931,4.0,1027574.08,140681.09999999998,1168255.18,166,26,192,204,28,232,Levis Jeans V3,Fashion,Levis,7249.8,30,2174.94,5074.86,401,0.71,4.47,88
PROD001932,4.0,127096.2,16177.999999999998,143274.19999999998,158,21,179,190,24,214,Peter England Shirt V3,Fashion,Peter,990.12,31,306.94,683.18,140,1.77,4.42,78
PROD001933,5.0,1424613.75,190307.96,1614921.71,174,22,196,218,29,247,Nike Shoes V2,Fashion,Nike,7782.19,15,1167.33,6614.86,79,1.68,4.38,95
PROD001934,4.0,1087345.76,97117.28,1184463.04,140,14,154,180,16,196,Titan Watch V9,Fashion,Titan,10721.32,43,4610.17,6111.15,360,1.56,4.39,66
PROD001935,4.0,1336247.89,85851.22,1422099.1099999999,167,11,178,204,13,217,Puma T-shirt V4,Fashion,Puma,10482.44,37,3878.5,6603.94,649,2.68,4.35,86
PROD001936,5.0,2446496.37,304242.7,2750739.0700000003,118,14,132,148,19,167,IKEA Chair V3,Home,IKEA,29176.76,43,12546.01,16630.75,185,0.98,4.51,63
PROD001937,4.0,731584.0,94503.93,826087.9299999999,130,14,144,162,21,183,Prestige Cooker V3,Home,Prestige,4872.23,6,292.33,4579.9,323,2.55,4.44,73
PROD001938,5.0,1108433.47,177790.1,1286223.57,88,14,102,106,17,123,Philips Mixer V7,Home,Philips,11506.22,8,920.5,10585.72,703,1.22,4.67,48
PROD001939,4.0,2672490.66,210638.23,2883128.89,115,8,123,141,11,152,Godrej Almirah V5,Home,Godrej,22010.27,13,2861.34,19148.93,384,4.56,4.48,54
PROD001940,3.0,3391074.03,307498.44,3698572.4699999997,99,11,110,133,12,145,Urban Ladder Sofa V2,Home,Urban,41350.6,38,15713.23,25637.37,550,3.56,4.23,56
PROD001941,5.0,128903.3,9175.79,138079.09,55,4,59,68,5,73,Lakme Lipstick V5,Beauty,Lakme,2496.15,23,574.11,1922.04,696,4.56,4.33,33
PROD001942,4.0,132486.66,11493.64,143980.3,56,5,61,70,6,76,Mamaearth Facewash V9,Beauty,Mamaearth,2435.37,21,511.43,1923.94,471,0.74,4.35,31
PROD001943,4.0,277541.76,18903.800000000003,296445.56,58,5,63,74,5,79,Nivea Cream V3,Beauty,Nivea,4076.09,7,285.33,3790.76,831,3.25,4.32,28
PROD001944,5.0,194390.44999999998,32914.479999999996,227304.93,43,7,50,54,9,63,Dove Soap V3,Beauty,Dove,4309.08,15,646.36,3662.72,663,1.56,4.52,25
PROD001945,4.0,17618.079999999998,1313.05,18931.129999999997,43,4,47,55,4,59,Plum Serum V10,Beauty,Plum,362.84,18,65.31,297.53,454,3.53,4.32,22
PROD001946,4.0,2096207.06,210649.85,2306856.91,101,12,113,130,13,143,Nike T-shirt V5,Sports,Nike,21793.26,25,5448.31,16344.95,463,4.66,4.29,49
PROD001947,4.0,1349068.19,208043.43,1557111.6199999999,92,15,107,116,18,134,Puma Shoes V10,Sports,Puma,14415.43,18,2594.78,11820.65,424,0.21,4.35,48
PROD001948,5.0,2785719.46,374296.48,3160015.94,81,10,91,104,14,118,Decathlon Cycle V9,Sports,Decathlon,34782.28,22,7652.1,27130.18,868,4.06,4.52,50
PROD001949,4.0,1767964.17,156753.94,1924718.1099999999,96,7,103,124,11,135,Yoga Mat V5,Sports,Yoga,20855.46,31,6465.19,14390.27,903,2.92,4.37,41
PROD001950,4.0,1017155.75,130957.75,1148113.5,104,12,116,131,17,148,Dumbbells V8,Sports,Dumbbells,8917.92,12,1070.15,7847.77,725,2.13,4.28,50
PROD001951,5.0,25851.93,3603.6000000000004,29455.53,77,8,85,86,13,99,Fiction Novel V3,Books,Fiction,365.67,32,117.01,248.66,640,3.75,4.39,38
PROD001952,3.0,13036.98,993.64,14030.619999999999,78,5,83,98,8,106,NCERT Book V3,Books,NCERT,116.96,31,36.26,80.7,360,4.57,4.4,42
PROD001953,4.0,36679.25,6359.9400000000005,43039.19,65,11,76,82,14,96,Comics V6,Books,Comics,590.57,30,177.17,413.4,947,3.56,4.19,37
PROD001954,5.0,30455.170000000002,5621.49,36076.66,67,10,77,82,16,98,Notebook V1,Books,Notebook,455.21,27,122.91,332.3,666,3.76,4.66,35
PROD001955,4.0,74846.91,11509.21,86356.12,56,8,64,70,11,81,Stationery Set V10,Books,Stationery,1350.37,20,270.07,1080.3,546,0.68,4.28,32
PROD001956,5.0,168426.13,18282.33,186708.46000000002,106,12,118,129,14,143,Aashirvaad Atta V8,Grocery,Aashirvaad,1520.08,13,197.61,1322.47,206,2.47,4.26,62
PROD001957,4.0,225351.06,20124.84,245475.9,119,11,130,158,14,172,Fortune Oil V6,Grocery,Fortune,1832.69,21,384.86,1447.83,342,0.5,4.45,56
PROD001958,4.0,159279.65,18073.82,177353.47,96,11,107,125,14,139,Lays Chips V6,Grocery,Lays,1602.63,19,304.5,1298.13,10,3.28,4.52,50
PROD001959,4.0,201647.26,19388.7,221035.96000000002,90,9,99,115,11,126,Nescafe Coffee V2,Grocery,Nescafe,2615.85,32,837.07,1778.78,38,1.41,4.35,57
PROD001960,4.0,262759.9,25585.1,288345.0,113,9,122,124,12,136,Haldiram Snacks V7,Grocery,Haldiram,2872.28,25,718.07,2154.21,841,3.7,4.45,58
PROD001961,4.0,9981755.49,1645858.41,11627613.9,179,27,206,218,36,254,Samsung Mobile V8,Electronics,Samsung,48537.77,5,2426.89,46110.88,994,4.79,4.38,96
PROD001962,4.0,26204589.419999998,2510617.05,28715206.47,219,21,240,262,25,287,HP Laptop V5,Electronics,HP,109600.01,8,8768.0,100832.01,293,4.38,4.34,116
PROD001963,5.0,23199716.43,1794604.0399999998,24994320.47,216,19,235,256,20,276,boAt Headphones V9,Electronics,boAt,125426.62,27,33865.19,91561.43,404,5.0,4.32,117
PROD001964,5.0,16295166.25,1491144.5,17786310.75,218,22,240,276,25,301,Noise Watch V3,Electronics,Noise,70178.56,15,10526.78,59651.78,744,0.52,4.37,108
PROD001965,4.0,7737862.55,917858.16,8655720.709999999,211,28,239,272,32,304,Apple iPhone V1,Electronics,Apple,51394.32,44,22613.5,28780.82,755,4.22,4.43,100
PROD001966,4.0,455010.35,60602.77,515613.12,163,19,182,205,27,232,Levis Jeans V7,Fashion,Levis,3416.29,34,1161.54,2254.75,631,4.61,4.48,87
PROD001967,5.0,1355028.23,120783.62,1475811.85,148,13,161,192,17,209,Peter England Shirt V4,Fashion,Peter,11911.6,40,4764.64,7146.96,902,4.75,4.51,80
PROD001968,5.0,867496.43,88314.53,955810.9600000001,178,17,195,225,23,248,Nike Shoes V7,Fashion,Nike,6748.9,42,2834.54,3914.36,439,3.73,4.39,82
PROD001969,5.0,1410922.75,89120.70999999999,1500043.46,155,11,166,187,12,199,Titan Watch V7,Fashion,Titan,9197.89,17,1563.64,7634.25,754,1.82,4.48,85
PROD001970,4.0,1581219.1900000002,235817.44,1817036.6300000001,154,24,178,187,28,215,Puma T-shirt V10,Fashion,Puma,10051.9,15,1507.79,8544.11,700,4.35,4.34,74
PROD001971,5.0,1543670.9600000002,175350.97,1719021.9300000002,101,10,111,122,14,136,IKEA Chair V10,Home,IKEA,14724.47,13,1914.18,12810.29,848,2.32,4.5,58
PROD001972,4.0,1742615.74,233269.96,1975885.7,93,12,105,116,16,132,Prestige Cooker V3,Home,Prestige,19173.92,21,4026.52,15147.4,915,4.55,4.36,55
PROD001973,4.0,448949.86,48311.72,497261.57999999996,128,14,142,159,17,176,Philips Mixer V9,Home,Philips,3251.86,12,390.22,2861.64,805,2.21,4.38,78
PROD001974,5.0,4448308.48,644331.77,5092640.25,120,17,137,145,21,166,Godrej Almirah V5,Home,Godrej,34210.96,9,3078.99,31131.97,795,4.93,4.52,60
PROD001975,4.0,3128823.85,314293.43,3443117.2800000003,106,9,115,131,13,144,Urban Ladder Sofa V6,Home,Urban,37787.67,36,13603.56,24184.11,345,2.09,4.46,56
PROD001976,4.0,15913.17,4060.89,19974.06,44,10,54,53,14,67,Lakme Lipstick V9,Beauty,Lakme,437.6,43,188.17,249.43,512,1.11,4.47,15
PROD001977,4.0,49376.51,10134.06,59510.57,46,8,54,54,11,65,Mamaearth Facewash V3,Beauty,Mamaearth,1191.96,22,262.23,929.73,975,0.23,4.36,22
PROD001978,4.0,16316.59,1250.8,17567.39,52,5,57,71,5,76,Nivea Cream V4,Beauty,Nivea,282.03,32,90.25,191.78,988,3.39,4.42,24
PROD001979,5.0,163875.6,12882.1,176757.7,54,5,59,64,5,69,Dove Soap V5,Beauty,Dove,3220.53,20,644.11,2576.42,94,3.56,4.49,35
PROD001980,4.0,90497.45,3493.5,93990.95,57,3,60,79,3,82,Plum Serum V3,Beauty,Plum,1338.51,13,174.01,1164.5,675,4.08,4.3,27
PROD001981,5.0,2771361.09,169054.55,2940415.6399999997,102,7,109,129,8,137,Nike T-shirt V4,Sports,Nike,24081.84,10,2408.18,21673.66,502,3.05,4.29,52
PROD001982,4.0,630250.77,132005.63,762256.4,84,13,97,92,20,112,Puma Shoes V9,Sports,Puma,10632.75,35,3721.46,6911.29,66,1.95,4.43,51
PROD001983,4.0,1404905.53,179541.85,1584447.3800000001,99,12,111,119,15,134,Decathlon Cycle V5,Sports,Decathlon,15155.43,21,3182.64,11972.79,129,3.69,4.27,60
PROD001984,4.0,1214390.3,93850.28,1308240.58,96,8,104,117,9,126,Yoga Mat V2,Sports,Yoga,11862.41,12,1423.49,10438.92,324,4.08,4.42,52
PROD001985,4.0,1402105.5699999998,140215.56,1542321.13,90,10,100,111,11,122,Dumbbells V1,Sports,Dumbbells,21993.04,42,9237.08,12755.96,952,3.75,4.28,43
PROD001986,5.0,49859.5,4132.5,53992.0,66,6,72,85,7,92,Fiction Novel V10,Books,Fiction,995.84,40,398.34,597.5,370,1.47,4.45,42
PROD001987,4.0,70568.85,7533.12,78101.97,65,6,71,75,8,83,NCERT Book V2,Books,NCERT,1655.84,42,695.45,960.39,495,1.7,4.45,33
PROD001988,5.0,48272.09,4609.35,52881.439999999995,80,9,89,112,10,122,Comics V1,Books,Comics,703.36,42,295.41,407.95,497,4.22,4.41,39
PROD001989,4.0,78536.68000000001,7392.8,85929.48000000001,69,6,75,86,8,94,Notebook V7,Books,Notebook,1224.15,24,293.8,930.35,251,2.76,4.32,38
PROD001990,4.0,59980.81999999999,6823.839999999999,66804.65999999999,74,9,83,87,10,97,Stationery Set V1,Books,Stationery,1055.02,34,358.71,696.31,781,1.95,4.47,40
PROD001991,3.0,165108.0,18697.73,183805.73,89,10,99,114,13,127,Aashirvaad Atta V10,Grocery,Aashirvaad,1554.0,6,93.24,1460.76,287,0.74,4.61,54
PROD001992,4.0,172010.4,21761.08,193771.47999999998,105,13,118,125,16,141,Fortune Oil V4,Grocery,Fortune,2621.21,47,1231.97,1389.24,324,4.22,4.4,48
PROD001993,4.0,240717.21,33137.479999999996,273854.69,117,14,131,145,20,165,Lays Chips V10,Grocery,Lays,2615.01,36,941.4,1673.61,987,1.1,4.4,62
PROD001994,4.0,28631.2,3130.66,31761.86,116,13,129,142,17,159,Nescafe Coffee V3,Grocery,Nescafe,272.14,44,119.74,152.4,804,0.86,4.4,70
PROD001995,4.0,123302.56,21580.96,144883.52,112,15,127,133,23,156,Haldiram Snacks V6,Grocery,Haldiram,1570.67,40,628.27,942.4,388,1.03,4.4,52
PROD001996,5.0,3641352.77,422098.58999999997,4063451.36,220,28,248,274,32,306,Samsung Mobile V4,Electronics,Samsung,20063.63,33,6621.0,13442.63,917,2.84,4.44,124
PROD001997,4.0,25276975.599999998,2961008.59,28237984.189999998,213,26,239,257,30,287,HP Laptop V8,Electronics,HP,139952.2,29,40586.14,99366.06,455,1.66,4.46,107
PROD001998,4.0,10882778.33,1018613.7799999999,11901392.11,209,19,228,256,24,280,boAt Headphones V6,Electronics,boAt,54875.77,22,12072.67,42803.1,701,1.03,4.34,106
PROD001999,4.0,16896141.24,2158402.53,19054543.77,200,26,226,250,32,282,Noise Watch V2,Electronics,Noise,124588.89,45,56065.0,68523.89,15,0.33,4.36,105
PROD002000,5.0,15374868.43,2118007.84,17492876.27,212,27,239,253,35,288,Apple iPhone V3,Electronics,Apple,96219.02,36,34638.85,61580.17,952,3.34,4.45,121
